Food_Code,Display_Name,Grains,Vegetables,Fruits,Milk,Meats,Solid_Fats,Added_Sugars,Calories,Saturated_Fats
12350000,Sour cream dip,0.04799,0.0407,0,0,0,105.6485,1.57001,133.65,7.36898
13110100,"Ice cream, regular",0,0,0,0.29393,0,130.99968,95.20488,267.33,9.0307
13110120,"Ice cream, rich",0,0,0,0.2516,0.0962,213.06672,96.1034,368.52,15.2884
13110200,Soft serve ice cream,0,0,0,0.38233,0,170.39808,123.83793,347.73,11.7467
13120100,"Ice cream bar, chocolate covered",0,0,0,0.09744,0,112.32144,45.54761,169.12,9.5872
13120100,"Ice cream bar, chocolate covered",0,0,0,0.16008,0,184.52808,74.82821,277.84,15.7504
13120500,Ice cream sandwich,0.53454,0,0,0.09912,0,49.46265,48.40002,143.37,3.2332
13130300,Light ice cream,0,0,0,0.7598,0,45.60372,70.88353,216.15,3.3929
13130600,Light soft serve ice cream,0,0,0,0.7175,0,39.6585,0,220.5,2.8525
13135000,Light ice cream sandwich,0.5436,0,0,0.2652,0,21.2112,41.22339,129.6,1.368
13140100,Light ice cream bar,0,0,0,0.25648,0,84.15288,37.81981,153.44,7.728
13140900,Light fudgesicle,0,0,0,0.40661,0,27.86337,37.92188,121.91,2.0367
13150000,Sherbet,0,0,0.11387,0.21423,0,18.20376,151.04761,277.92,2.2388
13150000,Sherbet,0,0,0.03894,0.07326,0,6.22512,51.65359,95.04,0.7656
13160150,"Low fat, low sugar ice milk",0.04176,0,0,0.43344,0.08928,7.9704,73.98561,152.64,0.8928
14104010,"Cheese (cheddar, Swiss)",0,0,0,0.66444,0,83.06347,0,113.8475,5.95793
14104010,"Cheese (cheddar, Swiss)",0,0,0,0.39984,0,49.9851,0,68.51,3.5853
14104400,Feta or goat cheese,0,0,0,0.6615,0,70.62862,0,99,5.60625
14104400,Feta or goat cheese,0,0,0,0.67032,0,71.57034,0,100.32,5.681
14107030,Mozzarella cheese (part skim),0,0,0,0.66679,0,49.90734,0,85.617,3.59194
14109030,Low fat cheddar or Swiss,0,0,0,0.95229,0,10.67985,0,48,0.892
14109030,Low fat cheddar or Swiss,0,0,0,0.52905,0,5.93325,0,27,0.496
14201010,"Cottage cheese, creamed",0,0,0,0.20055,0,42.2604,0,108.15,2.9925
14201500,Ricotta cheese,0,0,0,0.5,0,56.93855,0,95.94,4.06515
14204010,Lowfat cottage cheese,0,0,0,0.24973,0,9.92592,0,81.36,0.7345
14301010,Cream cheese (regular),0,0,0,0,0,45.50535,0,50.605,3.18565
14301010,Cream cheese (regular),0,0,0,0,0,31.383,0,34.9,2.197
14301010,Cream cheese (regular),0,0,0,0,0,88.9708,0,98.9415,6.2285
14303010,Low fat cream cheese,0,0,0,0,0,23.76,0,34.65,1.6635
14303010,Low fat cream cheese,0,0,0,0,0,15.84,0,23.1,1.109
14410200,American cheese (processed),0,0,0,0.37044,0,48.56922,0,70.56,3.2697
14410200,American cheese (processed),0,0,0,0.49833,0,65.33717,0,94.92,4.39853
14410200,American cheese (processed),0,0,0,0.3087,0,40.47435,0,58.8,2.72475
14410350,Fat-free American cheese,0,0,0,0.49392,0,0.6237,0,31.08,0.105
14410350,Fat-free American cheese,0,0,0,0.66444,0,0.83903,0,41.81,0.14125
14410350,Fat-free American cheese,0,0,0,0.38102,0,0.48114,0,23.976,0.081
14420100,Cheese spread or dip,0,0,0,0.60976,0,65.05101,4.11272,100.24333,4.60774
14420100,Cheese spread or dip,0,0,0,1.07604,0,114.7959,7.25774,176.9,8.1313
14620100,Cream cheese dip,0,0.0036,0,0,0.0066,76.2912,0.28282,106.2,5.67
14650100,Cheese sauce,0.12636,0,0,0.47871,0,70.91348,0,109.35,3.65107
14650150,"Cheese sauce, low fat",0.11178,0.00061,0,0.5589,0.00182,39.96196,0.3061,79.5825,1.69493
14650160,Alfredo sauce,0,0,0,0.45502,0,223.76291,0,249.075,15.65527
14660200,Fried cheese sticks,1.17744,0,0,2.60568,0.22044,273.537,4.39833,502.92,16.3548
21101120,Grilled steak (eat lean & fat),0,0,0,0,6.74832,123.5628,0,516.12,11.9544
21101120,Grilled steak (eat lean & fat),0,0,0,0,8.99776,164.7504,0,688.16,15.9392
21101120,Grilled steak (eat lean & fat),0,0,0,0,5.06124,92.6721,0,387.09,8.9658
21101120,Grilled steak (eat lean & fat),0,0,0,0,3.04336,55.7244,0,232.76,5.3912
21101130,Grilled steak (eat lean only),0,0,0,0,5.50212,5.967,0,307.32,4.7268
21101130,Grilled steak (eat lean only),0,0,0,0,7.37143,7.99425,0,411.73,6.3327
21101130,Grilled steak (eat lean only),0,0,0,0,4.12659,4.47525,0,230.49,3.5451
21101130,Grilled steak (eat lean only),0,0,0,0,4,3.519,0,181.24,2.7876
21102120,Fried steak (eat lean & fat),0,0,0,0,6.04248,210.24036,0,587.52,12.9744
21102120,Fried steak (eat lean & fat),0,0,0,0,8.05664,280.32048,0,783.36,17.2992
21102120,Fried steak (eat lean & fat),0,0,0,0,4.53186,157.68027,0,440.64,9.7308
21102120,Fried steak (eat lean & fat),0,0,0,0,2.72504,94.81428,0,264.96,5.8512
21102130,Fried steak (eat lean only),0,0,0,0,5.3118,38.52576,0,358.8,4.8204
21102130,Fried steak (eat lean only),0,0,0,0,7.11645,51.61464,0,480.7,6.4581
21102130,Fried steak (eat lean only),0,0,0,0,3.98385,28.89432,0,269.1,3.6153
21102130,Fried steak (eat lean only),0,0,0,0,4,22.72032,0,211.6,2.8428
21103120,Breaded fried steak (eat lean & fat),1.97559,0,0,0.04617,5.32899,242.86635,7.38598,801.9,16.1109
21103120,Breaded fried steak (eat lean & fat),2.63412,0,0,0.06156,7.10532,323.8218,9.84797,1069.2,21.4812
21103120,Breaded fried steak (eat lean & fat),1.47966,0,0,0.03458,3.99126,181.8999,5.53189,600.6,12.0666
21103120,Breaded fried steak (eat lean & fat),0.92194,0,0,0.02155,2.48686,113.33763,3.44679,374.22,7.51842
21103130,Breaded fried steak (eat lean only),1.51032,0,0,0.03534,4.82856,53.85258,5.65347,515.22,6.9564
21103130,Breaded fried steak (eat lean only),2.01376,0,0,0.04712,6.43808,71.80344,7.53796,686.96,9.2752
21103130,Breaded fried steak (eat lean only),1.1368,0,0,0.0266,3.6344,40.5342,4.2553,387.8,5.236
21103130,Breaded fried steak (eat lean only),0.87696,0,0,0.02052,2.80368,31.26924,3.28266,299.16,4.0392
21304220,BBQ short ribs with sauce,0.06375,0.00459,0,0,0.93534,28.05408,3.76345,107.61,2.4378
21304220,BBQ short ribs with sauce,0.0875,0.0063,0,0,1.2838,38.5056,5.16552,147.7,3.346
21304220,BBQ short ribs with sauce,0.0275,0.00198,0,0,0.40348,12.10176,1.62345,46.42,1.0516
21401110,Roast beef (eat lean & fat),0,0,0,0,1.34988,36.83232,0,111.72,2.8728
21401110,Roast beef (eat lean & fat),0,0,0,0,2.02482,55.24848,0,167.58,4.3092
21401110,Roast beef (eat lean & fat),0,0,0,0,0.67494,18.41616,0,55.86,1.4364
21401110,Roast beef (eat lean & fat),0,0,0,0,3.64468,99.44726,0,301.644,7.75656
21401120,Roast beef (eat lean only),0,0,0,0,1.48134,6.37686,0,82.74,1.3608
21401120,Roast beef (eat lean only),0,0,0,0,2.22201,9.56529,0,124.11,2.0412
21401120,Roast beef (eat lean only),0,0,0,0,0.74067,3.18843,0,41.37,0.6804
21401120,Roast beef (eat lean only),0,0,0,0,4,17.21752,0,223.398,3.67416
21417120,Beef brisket,0,0,0,0,1.4448,9.53316,0,96.6,1.7346
21417120,Beef brisket,0,0,0,0,2.1672,14.29974,0,144.9,2.6019
21417120,Beef brisket,0,0,0,0,0.7224,4.76658,0,48.3,0.8673
21417120,Beef brisket,0,0,0,0,4,20.88216,0,211.6,3.7996
21501000,"Ground beef (75% lean, regular)",0,0,0,0,2.6911,79.0704,0,234.6,6.137
21501000,"Ground beef (75% lean, regular)",0,0,0,0,0.88648,26.04672,0,77.28,2.0216
21501000,"Ground beef (75% lean, regular)",0,0,0,0,0.66486,19.53504,0,57.96,1.5162
21501000,"Ground beef (75% lean, regular)",0,0,0,0,3.57758,105.11712,0,311.88,8.1586
21501000,"Ground beef (75% lean, regular)",0,0,0,0,0.88648,26.04672,0,77.28,2.0216
21501000,"Ground beef (75% lean, regular)",0,0,0,0,2.15288,63.25632,0,187.68,4.9096
21501200,Ground beef (80% lean),0,0,0,0,2.81688,73.91736,0,236.72,5.8872
13160410,Low fat ice cream,0.72199,0,0,0.35894,0.2329,11.61486,171.70839,228.79,0.822
13210250,Diet pudding (instant or canned),0.4901,0,0,0.4498,0,10.0269,28.58916,105.3,0.754
13210280,Pudding (instant or canned),0.24665,0,0,0.45023,0,19.00341,57.78004,133.11,1.34415
13220220,"Pudding, no sugar added",0.54125,0,0,0.47375,0,1.72125,0,81.25,1.1525
13411000,White sauce (cream sauce),0.23438,0,0,0.24,0,58.13437,0,90.625,1.7125
13412000,Milk gravy,0.195,0,0,0.24938,0,56.5425,0,88.125,2.775
14104010,"Cheese (cheddar, Swiss)",0,0,0,0.66679,0,83.35751,0,114.2505,5.97902
14640100,Grilled cheese sandwich,2.036,0,0,0.49,0,125.974,8.22,290,5.978
7258,"Turkey lunch meat, fat free",0,0,0,0,0.9884,0,0,28.56,0.06552
92101000,Coffee,0,0,0,0,0,0,0,14.2,0
92101900,Latte,0,0,0,1.07304,0,45.31248,0,142.8,3.3048
92101900,Latte,0,0,0,0.53652,0,22.65624,0,71.4,1.6524
92101900,Latte,0,0,0,1.27555,0,53.8641,0,169.75,3.9285
92101900,Latte,0,0,0,0.80478,0,33.98436,0,107.1,2.4786
92161000,Cappuccino,0,0,0,1.01088,0,70.37766,0,160.38,4.5684
92161000,Cappuccino,0,0,0,1.20224,0,83.70018,0,190.74,5.4332
92161000,Cappuccino,0,0,0,0.4992,0,34.7544,0,79.2,2.256
92161000,Cappuccino,0,0,0,0.7592,0,52.85565,0,120.45,3.431
7259,"Turkey breast lunch meat, fat free",0,0,0,0,0.9884,0,0,23.52,0.0574
16126,"Tofu, firm",0,0,0,0,0,0,0,44.1,0.54369
16126,"Tofu, firm",0,0,0,0,0,0,0,56.7,0.69903
16129,Fried tofu,0,0,0,0,0,0,0,168.02,1.80916
16129,Fried tofu,0,0,0,0,0,0,0,35.23,0.37934
23559,Ground beef (95% lean),0,0,0,0,3.6006,0,0,167.28,2.75196
23559,Ground beef (95% lean),0,0,0,0,0.9884,0,0,45.92,0.75544
23559,Ground beef (95% lean),0,0,0,0,0.9178,0,0,42.64,0.70148
23559,Ground beef (95% lean),0,0,0,0,4.7302,0,0,219.76,3.61532
23559,Ground beef (95% lean),0,0,0,0,0.9884,0,0,45.92,0.75544
23559,Ground beef (95% lean),0,0,0,0,2.8593,0,0,132.84,2.18538
23564,Ground beef (90% lean),0,0,0,0,3.43827,13.74813,0,201.96,4.17582
23564,Ground beef (90% lean),0,0,0,0,0.97244,3.88836,0,57.12,1.18104
23564,Ground beef (90% lean),0,0,0,0,0.86825,3.47175,0,51,1.0545
23564,Ground beef (90% lean),0,0,0,0,4.54963,18.19197,0,267.24,5.52558
23564,Ground beef (90% lean),0,0,0,0,0.97244,3.88836,0,57.12,1.18104
23564,Ground beef (90% lean),0,0,0,0,2.74367,10.97073,0,161.16,3.33222
11111000,Whole milk,0,0,0,1.0004,0,69.56928,0,146.4,4.5384
11111000,Whole milk,0,0,0,1.0004,0,69.56928,0,146.4,4.5384
11112110,2% milk (reduced fat),0,0,0,1.0004,0,41.46048,0,122,3.0744
11112110,2% milk (reduced fat),0,0,0,1.0004,0,41.46048,0,122,3.0744
11112210,1% milk (low fat),0,0,0,1.0004,0,19.50048,0,102.48,1.5372
11112210,1% milk (low fat),0,0,0,1.0004,0,19.50048,0,102.48,1.5372
11113000,Fat free milk (skim),0,0,0,0.9996,0,0,0,83.3,0.294
11113000,Fat free milk (skim),0,0,0,0.99878,0,0,0,83.232,0.29376
11114300,Low lactose lowfat (1%) milk,0,0,0,0.99308,0,19.50048,0,102.48,1.5372
11114300,Low lactose lowfat (1%) milk,0,0,0,0.99308,0,19.50048,0,102.48,1.5372
11114320,Low lactose fat free (skim) milk,0,0,0,0.9996,0,0,0,83.3,0.294
11114320,Low lactose fat free (skim) milk,0,0,0,0.99878,0,0,0,83.232,0.29376
11114330,Low lactose reduced fat (2%) milk,0,0,0,1.0004,0,41.46048,0,122,3.0744
11114330,Low lactose reduced fat (2%) milk,0,0,0,1.0004,0,41.46048,0,122,3.0744
11114350,Low lactose whole milk,0,0,0,1.0004,0,69.56928,0,146.4,4.5384
11114350,Low lactose whole milk,0,0,0,1.0004,0,69.56928,0,146.4,4.5384
11115000,Buttermilk,0,0,0,0.9996,0,17.5959,0,98,1.3475
11115000,Buttermilk,0,0,0,0.99878,0,17.58154,0,97.92,1.3464
11121300,"Nonfat dry milk, reconstituted",0,0,0,0.9996,0,0,0,80.85,0.1078
11121300,"Nonfat dry milk, reconstituted",0,0,0,0.99878,0,0,0,80.784,0.10771
11220000,Sweetened condensed milk,0,0,0,0.33966,0,59.28674,142.93239,245.565,4.19985
11320000,Soymilk,0,0,0,0,0,0,0,98,0.5145
11320000,Soymilk,0,0,0,0,0,0,0,98,0.51408
11321000,Flavored soymilk,0,0,0,0,0,3.9096,37.44922,117.6,0.504
11411100,"Plain yogurt, whole milk",0,0,0,0.92616,0,64.66095,0,138.47,4.767
11411300,"Plain yogurt, fat free",0,0,0,0.92616,0,1.40967,0,127.12,0.2724
11421000,"Flavored yogurt, whole milk",0,0,0,0.92616,0,63.1287,72.09592,229.27,4.54
11422000,"Flavored yogurt, low fat",0,0,0,0.92616,0,23.67837,73.53488,192.95,1.8387
11424000,"Flavored yogurt, fat-free sugar-free",0.00908,0,0,0.92616,0,2.02257,0,97.61,0.2724
11431000,"Fruit yogurt, whole milk",0,0,0.0578,0.6936,0,48.2715,91.2402,202.3,3.468
11432000,"Fruit yogurt, low fat",0,0,0.0578,0.6936,0,15.0399,93.28496,173.4,1.19
11433500,"Fruit yogurt, fat-free sugar-free",0,0,0.1921,0.7055,0,0.765,0,86.7,0.153
11460150,"Frozen yogurt, low fat",0,0,0,0.874,0,24.894,100.64477,214,1.88
11460400,"Frozen yogurt, low fat sugar free",1.52892,0,0,0.86118,0,11.53386,0,199.02,0.9486
11460440,"Frozen yogurt, whole milk",0,0,0,0.609,0,55.2798,110.55418,220.98,4.0542
11511100,"Chocolate milk, whole milk",0,0,0,1,0,74.565,48.31502,207.5,5.25
11511200,"Chocolate milk, 2% (reduced fat)",0,0,0,1,0,43.29,45.99882,175,2.825
11511300,"Chocolate milk, fat free (skim)",0,0,0,1,0,4.6575,52.25661,140,0.575
11511400,"Chocolate milk, 1% (low fat)",0,0,0,1,0,20.79,45.5112,157.5,1.55
11514100,Instant cocoa (with water),0,0,0,0.18746,0,9.86328,65.49322,113.3,0.6798
11514300,"Instant cocoa, diet (with water)",0.25807,0,0,0.25019,0,1.43613,0,57.13,0.2561
11526000,Malted milk (Ovaltine),0.1833,0,0,0.94705,0,42.40575,22.11601,173.9,2.9845
11541110,Milk shake (whole milk),0,0,0,0.7641,0,124.70112,158.37394,393.37,8.3202
11541500,"Milk shake, low fat",0,0,0,0.5157,0,13.33944,110.89324,198.64,0.9741
11541500,"Milk shake, low fat",0,0,0,0.945,0,24.444,203.20751,364,1.785
11541500,"Milk shake, low fat",0,0,0,0.6858,0,17.73936,147.47059,264.16,1.2954
11553000,fruit smoothie made with milk,0,0,1.41174,0.56672,0,60.47712,206.76453,495.88,4.78676
11553000,fruit smoothie made with milk,0,0,0.56358,0.22624,0,24.14304,82.54236,197.96,1.91092
11560000,Chocolate flavored drink,0,0,0,0.04384,0,9.76536,50.81553,128.78,0.8494
11560000,Chocolate flavored drink,0,0,0,0.03904,0,8.69616,45.25179,114.68,0.7564
11623000,Meal replacement drink (Slim Fast),0,0,0,0.93,0,1.62936,104.72517,173.6,0.6448
11812000,"Dry milk powder, low fat",0,0,0,0.75,0,2.6622,0,109.8,0.411
11830970,Meal replacement powder (Slim Fast),0.03825,0,0,0.1563,0,0.01755,23.25704,48.6,0.027
11830970,Meal replacement powder (Slim Fast),0.08415,0,0,0.34386,0,0.03861,51.16548,106.92,0.0594
12110100,Light cream,0,0,0,0,0,52.137,0,58.5,3.606
12120100,Half & Half,0,0,0,0,0,31.257,0,39.26,2.16232
12120100,Half & Half,0,0,0,0,0,15.525,0,19.5,1.074
12140000,"Whipped cream, sweetened",0,0,0,0,0,93.20378,6.69242,103.53,6.44385
12210200,Coffee Mate (liquid),0,0,0,0,0,26.919,13.22425,40.8,0.582
12210250,Coffee Mate Lite (liquid),0,0,0,0,0,9.45,10.57648,20.7,0.27
12210400,Coffee Mate (powder),0,0,0,0,0,9.5796,6.37758,16.38,0.9756
12310100,Sour cream,0,0,0,0,0,56.592,0,64.2,3.915
12310350,"Sour cream, low fat or light",0,0,0,0,0,30.528,0,43.52,2.112
21501200,Ground beef (80% lean),0,0,0,0,0.89628,23.51916,0,75.32,1.8732
21501200,Ground beef (80% lean),0,0,0,0,0.70422,18.47934,0,59.18,1.4718
21501200,Ground beef (80% lean),0,0,0,0,3.77718,99.11646,0,317.42,7.8942
21501200,Ground beef (80% lean),0,0,0,0,0.89628,23.51916,0,75.32,1.8732
21501200,Ground beef (80% lean),0,0,0,0,2.27271,59.63787,0,190.99,4.7499
21501300,Ground beef (85% lean),0,0,0,0,3.15936,58.54464,0,238.08,5.5776
21501300,Ground beef (85% lean),0,0,0,0,0.92148,17.07552,0,69.44,1.6268
21501300,Ground beef (85% lean),0,0,0,0,0.78984,14.63616,0,59.52,1.3944
21501300,Ground beef (85% lean),0,0,0,0,4.21248,78.05952,0,317.44,7.4368
21501300,Ground beef (85% lean),0,0,0,0,0.92148,17.07552,0,69.44,1.6268
21501300,Ground beef (85% lean),0,0,0,0,2.53407,46.95768,0,190.96,4.4737
21602100,Beef jerky,0,0,0,0,0.27773,17.47699,3.34702,39.36,1.0416
21602100,Beef jerky,0,0,0,0,0.65093,40.9617,7.84459,92.25,2.44125
21603000,Pastrami (beef),0,0,0,0,0.77084,55.2762,0,97.72,2.9176
22101110,Grilled pork chop (eat lean & fat),0,0,0,0,3.0159,41.0427,0,216,4.662
22101110,Grilled pork chop (eat lean & fat),0,0,0,0,4.38981,59.73993,0,314.4,6.7858
22101110,Grilled pork chop (eat lean & fat),0,0,0,0,1.64199,22.34547,0,117.6,2.5382
22101110,Grilled pork chop (eat lean & fat),0,0,0,0,3.80003,51.7138,0,272.16,5.87412
22101120,Grilled pork chop (eat lean only),0,0,0,0,2.9484,4.3092,0,174.72,3.0324
22101120,Grilled pork chop (eat lean only),0,0,0,0,4.5279,6.6177,0,268.32,4.6569
22101120,Grilled pork chop (eat lean only),0,0,0,0,1.6146,2.3598,0,95.68,1.6606
22101120,Grilled pork chop (eat lean only),0,0,0,0,4,5.81742,0,235.872,4.09374
22101210,Fried pork chop (eat lean & fat),0,0,0,0,2.54016,74.70792,0,225.99,5.508
22101210,Fried pork chop (eat lean & fat),0,0,0,0,3.66912,107.91144,0,326.43,7.956
22101210,Fried pork chop (eat lean & fat),0,0,0,0,1.37984,40.58208,0,122.76,2.992
22101210,Fried pork chop (eat lean & fat),0,0,0,0,3.55622,104.59109,0,316.386,7.7112
92302000,Tea (unsweetened),0,0,0,0,0,0,0,1.78,0.00356
92302000,Tea (unsweetened),0,0,0,0,0,0,0,2.37,0.00474
92302000,Tea (unsweetened),0,0,0,0,0,0,0,3.56,0.00474
92410320,"Soft drink, diet",0,0,0,0,0,0,0,4.73,0
92410320,"Soft drink, diet",0,0,0,0,0,0,0,6.5,0
92410320,"Soft drink, diet",0,0,0,0,0,0,0,9.46,0
92410320,"Soft drink, diet",0,0,0,0,0,0,0,13.01,0
92510610,"Fruit drink (punch, ade, or cooler)",0,0,0.10664,0,0,0,96.98567,119.04,0
92510610,"Fruit drink (punch, ade, or cooler)",0,0,0.08987,0,0,0,81.73389,100.32,0
92510610,"Fruit drink (punch, ade, or cooler)",0,0,0.11266,0,0,0,102.46066,125.76,0
92510610,"Fruit drink (punch, ade, or cooler)",0,0,0.05633,0,0,0,51.23033,62.88,0
92510610,"Fruit drink (punch, ade, or cooler)",0,0,0.21328,0,0,0,193.97134,238.08,0
92511010,Lemonade,0,0,0.11408,0,0,0,93.23684,99.2,0.01736
92511010,Lemonade,0,0,0.22816,0,0,0,186.47369,198.4,0.03472
92520410,Crystal Lite (low-calorie fruit drink),0,0,0.4296,0,0,0,0.03901,45.6,0
92530510,Cranberry juice cocktail,0,0,0.77418,0,0,0,117.9808,144.21,0.0253
92560000,Gatorade or Powerade (sports drink),0,0,0,0,0,0,50.01031,60,0
92570100,Pedialyte,0,0,0,0,0,0,0,25,0
93101000,Beer or ale,0,0,0,0,0,0,0,147.6,0
93101000,Beer or ale,0,0,0,0,0,0,0,196.8,0
93102000,Lite beer,0,0,0,0,0,0,0,100.8,0
93102000,Lite beer,0,0,0,0,0,0,0,134.4,0
93201000,Cordial or liqueur,0,0,0,0,0,0,17.98668,70.8,0.012
93201000,Cordial or liqueur,0,0,0,0,0,0,26.98001,106.2,0.018
93301030,Bloody Mary,0,0.34914,0.05796,0,0,0,0,114.54,0.0138
93301030,Bloody Mary,0,0.6072,0.1008,0,0,0,0,199.2,0.024
93301060,Gin & tonic,0,0,0.0588,0,0,0,53.3505,159.6,0.0042
93301060,Gin & tonic,0,0,0.0672,0,0,0,60.972,182.4,0.0048
93301090,Manhattan,0,0,0,0,0,0,0,138.243,0
93301090,Manhattan,0,0,0,0,0,0,0,263.32,0
93301100,Margarita,0,0,0.15819,0,0,0,60.12325,425.754,0.03906
93301100,Margarita,0,0,0.10044,0,0,0,38.17349,270.32,0.0248
93301110,Martini,0,0,0,0,0,0,0,129.92,0
93301110,Martini,0,0,0,0,0,0,0,259.84,0
93301190,Rum & coke,0,0,0,0,0,0,98.59676,273.6,0.0144
93301190,Rum & coke,0,0,0,0,0,0,65.73118,182.4,0.0096
93301200,Pina colada,0,0,0.4248,0,1.7736,0,146.48105,417.6,3.96
93301200,Pina colada,0,0,0.4248,0,1.7736,0,146.48105,417.6,3.96
93301450,Liqueur with cream,0,0,0,0,0,87.35119,22.65648,203.394,6.00852
93401000,Table wine (all),0,0,0,0,0,0,0,113.575,0
93401000,Table wine (all),0,0,0,0,0,0,0,189.42,0
93401000,Table wine (all),0,0,0,0,0,0,0,284.9,0
93401000,Table wine (all),0,0,0,0,0,0,0,79.31,0
93402000,Dessert wine (all),0,0,0,0,0,0,0,164.8,0
93402000,Dessert wine (all),0,0,0,0,0,0,0,188.8,0
93404000,Wine cooler,0,0,0.063,0,0,0,39.69714,111.3,0.0063
93404000,Wine cooler,0,0,0.072,0,0,0,45.36816,127.2,0.0072
93404500,Sangria,0,0,0.15276,0,0,0,63.33404,164.16,0.0114
93404500,Sangria,0,0,0.15544,0,0,0,64.44516,167.04,0.0116
93501000,Brandy or cognac,0,0,0,0,0,0,0,128.436,0
93502000,"Whiskey (bourbon, scotch, rye)",0,0,0,0,0,0,0,105,0
93502000,"Whiskey (bourbon, scotch, rye)",0,0,0,0,0,0,0,140,0
93503000,Gin,0,0,0,0,0,0,0,110.46,0
93503000,Gin,0,0,0,0,0,0,0,147.28,0
93504000,Rum,0,0,0,0,0,0,0,97.02,0
93504000,Rum,0,0,0,0,0,0,0,128.436,0
93505000,Vodka or tequila,0,0,0,0,0,0,0,97.02,0
93505000,Vodka or tequila,0,0,0,0,0,0,0,128.436,0
94000000,Water,0,0,0,0,0,0,0,0,0
94000000,Water,0,0,0,0,0,0,0,0,0
94210100,Fitness Water (Propel),0,0,0,0,0,0,11.85,11.85,0
94210100,Fitness Water (Propel),0,0,0,0,0,0,25,25,0
94210100,Fitness Water (Propel),0,0,0,0,0,0,35.1,35.1,0
11411100,"Plain yogurt, whole milk",0,0,0,0.11577,0,8.08262,0,17.30875,0.59588
11411300,"Plain yogurt, fat free",0,0,0,0.11577,0,0.17621,0,15.89,0.03405
11421000,"Flavored yogurt, whole milk",0,0,0,0.11577,0,7.89109,9.01199,28.65875,0.5675
11422000,"Flavored yogurt, low fat",0,0,0,0.11577,0,2.9598,9.19186,24.11875,0.22984
11424000,"Flavored yogurt, fat-free sugar-free",0.00114,0,0,0.11577,0,0.25282,0,12.20125,0.03405
11431000,"Fruit yogurt, whole milk",0,0,0.00963,0.1156,0,8.04525,15.2067,33.71667,0.578
11432000,"Fruit yogurt, low fat",0,0,0.00963,0.1156,0,2.50665,15.54749,28.9,0.19833
11433500,"Fruit yogurt, fat-free sugar-free",0,0,0.03202,0.11758,0,0.1275,0,14.45,0.0255
42110000,Mixed nuts,0,0,0,0,2.00362,3.46338,0,175,2.49636
43103000,Sesame seeds,0,0,0,0,0.66141,0,0,53,0.63
43104000,Flax seed,0,0,0,0,0.63936,0,0,45,0.29
54338000,Wheat cracker,0.516,0,0,0,0,21.204,5.824,56,0.62
54338000,Wheat cracker,0.6,0,0,0,0,24.732,6.848,68,0.724
54338000,Wheat cracker,0.484,0,0,0,0,19.877,5.488,53.25,0.583
56207110,"Bulgur, no fat added",1,0,0,0,0,0,0,56,0.028
56207150,"Couscous, no fat added",1,0,0,0,0,0,0,87,0.023
62125100,Raisins,0,0,0.12497,0,0,0,0,27,0.00544
72116000,Romaine lettuce,0,0.163,0,0,0,0,0,2,0.007
82101000,"Vegetable oil (canola, corn, olive, etc)",0,0,0,0,0,0,0,40,0.56893
12210410,Coffee Mate Lite  (powder),0,0,0,0,0,4.239,8.52994,12.93,0.114
12220200,Cool Whip,0,0,0,0,0,42.64312,16.7406,59.625,4.08375
12220250,Lowfat Cool Whip,0,0,0,0,0,2.45625,0.90281,41.25,2.11313
12310100,Sour cream,0,0,0,0,0,54.234,0,61.525,3.75188
14107030,Mozzarella cheese (part skim),0,0,0,0.66444,0,49.7313,0,85.315,3.57928
14107030,Mozzarella cheese (part skim),0,0,0,0.41395,0,30.98304,0,53.152,2.22992
14107030,Mozzarella cheese (part skim),0,0,0,0.65856,0,49.2912,0,84.56,3.5476
14108010,Parmesan or Romano cheese,0,0,0,0.17635,0,12.55725,0,21.55,0.865
14109030,Low fat cheddar or Swiss,0,0,0,0.9999,0,11.21384,0,50,0.925
91501010,Jello,0,0,0,0,0,0,65.96523,74.4,0
91501020,Jello with fruit,0,0,0.2904,0,0,0,41.17463,78,0.024
91511010,Sugar-free Jello (diet),0.04653,0,0,0,0,0,0,3.96,0
91511010,Sugar-free Jello (diet),0.0564,0,0,0,0,0,0,4.8,0
91511020,Sugar-free Jello with fruit (diet),0.0336,0,0.3192,0,0,0,0,39.6,0.036
91601000,Fruit ice (Italian fruit ice),0,0,0.01351,0,0,0,121.65371,123.52,0
91705010,Milk chocolate bar or candy (plain),0,0,0,0.24862,0,71.3961,108.27245,331.7,8.835
91705010,Milk chocolate bar or candy (plain),0,0,0,0.02206,0,6.33353,9.60481,29.425,0.78375
91705010,Milk chocolate bar or candy (plain),0,0,0,0.05614,0,16.1217,24.44862,74.9,1.995
91705010,Milk chocolate bar or candy (plain),0,0,0,0.52932,0,152.0046,230.51553,706.2,18.81
91705020,Krackel or Crunch Bar,0.00918,0,0,0.13498,0,34.95132,63.42603,168.64,5.4026
91705020,Krackel or Crunch Bar,0.01674,0,0,0.24614,0,63.73476,115.65924,307.52,9.8518
91705020,Krackel or Crunch Bar,0.00189,0,0,0.02779,0,7.19586,13.0583,34.72,1.1123
91705020,Krackel or Crunch Bar,0.00378,0,0,0.05558,0,14.39172,26.1166,69.44,2.2246
91705050,Milk chocolate fruit & nut bar,0,0,0.05511,0.08514,0.2343,25.01037,51.3854,150.48,4.0557
91705050,Milk chocolate fruit & nut bar,0,0,0.07098,0.10965,0.30175,32.21032,66.17816,193.8,5.22325
